"Y1" "Y2" "delta1" "delta2" "Z1" "Z2"
0.773940851855648 1.83870492866947 1 1 0.0897611040118391 1
0.101925107650459 0.101925107650459 0 0 -1.50962823751429 0
0.495024198698888 1.87625791591115 1 1 -1.01714278404336 1
0.870783755822026 1.3302855018864 1 1 -1.30387258705704 0
0.824911355187557 1.52612812952882 1 1 -0.538693396517736 1
0.299105266599912 1.68853263010148 1 1 -1.91680574810613 1
0.0128484251908958 0.0128484251908958 0 0 0.828822678796175 0
0.601419866381049 1.4338522916197 1 1 -1.14280720884269 1
1.41696368068307 2.6420682512492 1 1 -0.637291096125318 1
1.4023089199112 1.51907607511336 1 1 -0.498860104263829 0
1.62588832360258 0.699635413205182 1 1 1.94995087632179 0
1.34264138530035 1.57908263898109 1 1 1.00882257825559 1
0.724631231278181 0.724631231278181 0 0 -0.266374006626995 0
1.21248383775213 2.23733371942738 1 1 -1.02867685824992 1
1.24460224397451 1.0554227831666 1 1 1.37194131282222 0
0.99790970938383 0.834417985101146 1 1 -0.145574869057024 0
0.331027460284531 0.331027460284531 0 0 -0.623039247125073 0
0.704168058249438 0.840094617102295 1 0 -1.15609432768606 1
1.08132612067505 1.73733157279287 1 1 0.359097722625658 1
1.14009028640338 0.927462146958869 1 1 0.0513877098833504 0
0.808727247528204 1.69369863131183 1 1 -0.362157371198295 1
0.564619047101587 0.564619047101587 0 0 -0.369877432826956 0
0.853518541703386 0.949113065121808 1 1 -1.39985982951936 0
1.13975029332911 1.3060271253571 1 1 0.0210019282459791 0
0.567740894954697 1.30375668663402 1 1 -0.902460002213278 0
0.77707251167982 2.45189026674374 1 1 -1.85482835989082 1
0.703935755732561 0.975797647176939 1 1 -0.86464303110983 0
1.02530831218694 1.18185472862946 1 1 0.811643580868084 0
0.693362922873348 0.693362922873348 0 0 0.361517034697207 1
1.83960421699954 2.0388514535358 1 1 0.426480399252033 1
1.42455381959627 1.79989880561749 1 1 0.693124057677079 1
1.12813051906829 1.34432134917006 1 0 -0.612513023980672 1
1.37882102962151 2.15200609738159 1 1 -0.674315730552269 1
1.37615903459636 1.62043559220007 1 1 0.0982825494261498 1
0.869236872843497 0.660956128852112 1 1 0.576253290001868 0
0.667485518995773 1.14602234537671 1 1 0.86954881468587 1
0.802307716256758 1.21966087290824 1 1 -0.550139064494919 0
1.02479698458826 0.993023549086758 1 1 -0.289380244662119 0
1.06083341771121 1.59767676183983 1 1 0.230701058101994 1
0.835082327502844 0.83755475865407 1 1 -0.0786544615781466 0
0.461624559885748 1.67903269134434 1 1 -0.891230914476481 1
0.896187356559635 0.581597465298133 1 1 -0.0780815485621209 0
0.752407909483943 1.29707700374921 1 1 0.371123117043096 0
0.521284489905768 0.7679187707928 1 1 0.121909659055889 1
0.805410962832711 1.26907862877332 1 1 -0.112446296718089 1
1.35716345711756 2.86961128331374 1 1 -0.913404705131689 1
0.908549329916124 1.63297193640792 1 1 -0.387467221293747 1
0.853758504796075 1.03885883849101 1 1 -0.489444783506978 0
0.358779743313789 0.358779743313789 0 0 0.139907707254441 1
1.00527593680622 1.15836579166353 1 0 0.0381433698358407 0
1.11664286873896 0.866871485035326 1 1 1.32514740390067 1
1.49294579316159 0.793898036804392 1 1 0.85429025662917 0
1.0580464181194 1.67787241232698 1 1 0.0187176018301588 1
0.913968712815174 1.19429739667114 1 1 0.320932199655808 0
0.7574924023042 1.49538618066504 1 1 -0.183485922380146 1
1.93059861306328 0.80662480875225 1 1 1.67898503932572 0
1.14608718314001 0.869035977546016 1 1 0.89407618726552 0
0.754174486858596 2.21175465233741 1 1 -1.88892656408827 1
1.56539730790079 2.56106478958961 1 1 -0.329937208525976 1
0.882037640231186 1.17964667075987 1 1 0.0557294839026583 1
0.836029235412525 1.46346692523543 1 1 0.00972820895383461 1
1.07827417611375 0.824018785857408 1 1 -0.36814664444455 0
1.59685520893165 0.580588179627157 1 1 1.25805878684388 0
1.25978689620803 0.495217001497049 1 1 1.57960287335178 0
0.598822134005605 2.37205137014646 1 1 -1.27500187695069 1
2.07661370495497 1.47208230018269 1 1 1.83602552062837 1
2.05067596378023 2.9189957027673 1 1 -0.259069198587552 1
1.77595451414115 0.687570152194866 1 1 1.34895355961499 0
0.625653833225307 1.3097825947791 1 1 -0.356853724752226 1
0.637004802201025 0.861797385849059 1 0 0.560985783803925 1
1.21054182176496 1.32373568091044 1 1 0.450069811977542 0
0.77591725697725 1.32171325072419 1 1 -0.971100968048988 0
1.03854522983843 2.5745059303008 1 0 -0.942802158818229 1
0.877238803093111 1.04866277162088 1 1 -0.638523331474006 1
0.874955944521049 1.00993852425215 1 1 -0.271179493325824 0
1.02884455106562 1.72371848392322 1 1 0.341467031137376 0
1.11248174399168 1.6760618470526 1 1 0.276875323063314 1
1.36182403680035 0.448330024403693 1 1 1.75976085114057 0
0.947175537288619 1.53760362272897 1 1 0.504850339662989 1
0.835576851150546 1.42625084286556 1 0 -0.0918808938508844 1
1.11262545355121 0.905877326874391 1 1 1.05346146830458 1
0.821629621000926 1.21979856204857 1 1 -0.516268110420657 0
0.628726798657182 1.67699614882222 1 1 -1.96740523575438 0
0.875528291007594 0.872528353154072 1 1 1.56374498402534 1
0.315312628168613 0.315312628168613 0 0 1.21112631099932 1
0.892476462265465 1.39246716122874 1 1 0.118422479256527 0
0.234204074833542 0.234204074833542 0 0 -0.136531695449026 1
1.01809999454984 0.913243246248997 1 1 -0.733769487641134 0
1.39124076307897 2.45441319420934 1 0 -0.554617323993591 1
0.674109015717629 0.771829199114058 1 1 -0.0724431407832034 0
0.796001975662606 1.1708619402556 1 1 -0.820472424893249 0
0.802748523652554 0.802748523652554 0 0 0.692645807170557 0
1.21698817684109 0.696868630023103 1 1 1.56892712066992 0
0.781987568016101 1.32542009535765 1 1 -0.6232693929557 1
0.746489533617172 1.47452052864117 1 1 -1.87191160239517 0
1.89838665920177 1.940041967545 1 1 0.676630780697226 1
0.705207834254554 1.78454702854062 1 1 -0.511783084484015 1
0.609377915632982 1.34959122278626 1 1 -0.468848563854959 0
0.173013115301728 0.173013115301728 0 0 -0.00241400310080626 1
0.993284320759268 0.885590914328461 1 1 -0.149497338031927 0
0.785637137921928 1.05217360379174 1 0 -0.57098312867276 0
1.38560937406561 1.41940376015996 1 1 -0.183624687467166 0
0.927361171525922 0.614089643486005 1 1 -0.0406678588800114 0
0.849099807966655 2.28809137801075 1 1 -0.602198049655345 1
0.946532410096055 0.968525846153939 1 1 0.688122423930735 0
1.06934624538033 2.02073919549072 1 1 -0.0531761989389984 1
0.612483932933145 2.35863313333582 1 1 -1.45101464167196 1
1.20925581511862 1.06179110837632 1 1 1.38303531024085 1
1.29689313851779 1.31728913044298 1 1 -0.118125336514461 0
0.387867056764662 0.387867056764662 0 0 -0.358538831555863 1
0.807218943636105 1.31771711470449 1 1 -0.683657943572122 0
1.83066988133697 3.96445657420353 1 1 -1.09581441630275 1
0.76923526325143 0.699510049405587 1 1 1.47640844283944 1
0.858101167983359 0.707488161803925 1 1 -0.542198283882975 0
0.813677241335354 1.21320204193837 1 1 0.542837786739597 0
2.08122581825677 2.48254397884011 1 0 0.406618978444254 1
0.593480149998198 2.17098586385265 1 1 -1.5501261104745 1
0.955076695070133 2.21519438134574 1 1 -0.723061398590918 1
0.936735499988334 1.9819991515488 1 1 -0.314967918057619 1
1.26745229735957 2.04772976925597 1 0 -0.331305196080855 1
2.16526110685387 2.8670591202823 1 1 0.0924595533380229 1
0.775344854499421 1.13651882496308 1 1 0.294045954946533 1
0.855576764963837 1.04413581273073 1 1 -0.0648116272078604 0
1.19353137288915 1.09536831755891 1 1 -0.198222126507237 0
1.02715117580587 0.927521402071288 1 1 -1.00217690746438 0
0.980445790617935 1.13632894527623 1 1 -0.332240133373529 0
0.935388833577835 0.852002351543776 1 1 0.398673131863504 0
1.53227320853679 0.896158573739103 1 1 1.97080692142284 1
0.787934037148374 1.93167893925985 1 1 -1.51290951240372 0
1.01729738203196 1.02938685465847 1 1 0.912079274321551 0
0.833386876173159 0.944699185460944 1 1 0.808142497056645 0
1.18541423214657 2.24214085134788 1 1 -0.418407504010875 1
1.05611351518661 0.974397536005946 1 1 1.0121228439859 1
0.543272206094116 0.543272206094116 0 0 -0.295696348862419 1
0.604288172848903 1.19532400601016 1 1 0.592066802486672 1
1.32471592112364 1.00985949076135 1 1 -0.350976555040255 0
1.03540787938982 0.872603879687566 0 1 1.03860545853855 0
1.3509037031946 1.49509204225615 1 0 0.320338488397021 1
0.865771466899756 1.14246441470459 1 0 0.241950682935699 0
1.0734574484566 0.782366027636029 1 1 0.861887834325468 0
1.20010580751623 0.756684681788189 1 1 0.00753896681802338 0
0.582157254684716 0.582157254684716 0 0 -0.480344928845222 0
0.720038215588482 0.76301498514251 1 1 0.00119230543018348 1
0.781922822157781 2.18053670413792 1 0 -1.63437526274681 0
0.0162886041216552 0.0162886041216552 0 0 0.0381844347693103 0
0.555074033079495 0.640098817401156 1 1 -1.06179925818771 0
0.75400622692286 1.81797939140648 1 1 -0.960961135187496 1
1.16165009091222 1.00101884793884 1 1 0.543354406977172 0
1.01981059278273 0.83330595824469 1 1 0.106378233331954 0
0.596422243568371 2.06035935211241 1 1 -0.580038496755887 1
1.02639904351665 2.33093294560285 1 1 -1.25793196286411 1
0.555545227602124 0.555545227602124 0 0 0.371328286297869 1
0.642752535677634 1.08292009488309 1 1 -1.34197914015865 1
1.03807486686856 1.03807486686856 0 0 0.27851322960325 1
0.505741635576273 1.66445874178074 1 1 0.118924024953473 1
0.848345083381145 1.1723700581797 1 1 -0.0667326501325625 0
0.751487253671842 1.26847692098486 1 1 -0.687453953390386 1
2.01059464361534 2.05103671028099 1 1 1.11410402945953 1
0.81009431386663 1.20403101301287 1 1 -0.829616080558951 1
1.13346944179404 0.439255113712983 1 1 0.879338547776184 0
1.26211865851656 1.26211865851656 0 0 0.134684660646029 1
0.776505804955203 0.96976806379789 1 1 -0.539587259412437 0
0.378002329560527 1.97629365141692 1 1 -1.51562785350035 1
1.17542185014259 1.57210491071102 1 1 -0.192998625180161 1
1.2408712642332 1.00075558937348 1 1 -1.01259051101856 0
1.04054664136999 1.16282457316798 1 1 0.102830343493699 1
1.25298183311097 1.5582746130428 1 1 0.465716263596375 1
0.80825187844735 0.944522103254999 1 1 0.732110564227582 1
1.49483623201609 2.66113543814577 1 1 -0.491543858822344 1
1.0184357780016 1.09006093413808 1 1 -0.897816700833252 0
0.830164688176671 1.32732565870114 1 1 -0.884454679163063 0
1.02998722532029 0.450700213639004 1 1 1.72176840634552 0
0.790073835773117 1.6895474432844 1 1 -0.57659382962002 1
0.209613005630672 0.209613005630672 0 0 -1.08947300371441 0
1.2677412576298 0.746302120551617 1 1 0.570277444251632 0
1.15515503800044 0.890266786199635 1 1 1.22246105170777 0
1.48371629842494 2.93533886943972 1 1 -0.28257721399493 1
0.221571870613843 0.221571870613843 0 0 -1.08153947010304 1
0.915593374702101 0.73673919987666 1 1 0.680995072512198 0
1.16597708745741 1.2353237823428 1 1 0.949719129609031 1
1.08830852887782 1.13430229363126 1 1 1.39674937116176 1
0.733800058432496 1.45752449869039 1 1 -0.0392103816951502 1
0.665329713374376 0.665329713374376 0 0 -0.141287744116584 1
0.887942035178463 2.11641237564076 1 1 -1.12480949573899 1
1.04631468034983 1.84936419590659 1 1 0.349252503100037 0
0.314329130575061 0.314329130575061 0 0 -1.16968392040768 0
0.971280693501166 1.16457807063576 1 1 -1.36305733093864 0
0.943366311626119 0.963747518829918 1 1 1.73654735209145 1
0.859752162776563 1.38618906515874 1 1 0.015563646726687 1
1.54314738116042 0.961625084585351 1 1 1.75170476391205 0
1.03126073299764 0.585340499531597 1 1 0.291884284649465 0
1.25006588754742 2.28503125500929 1 1 -0.64868694777561 1
0.0561404074542224 0.0561404074542224 0 0 0.63190010931503 1
1.74270145081606 1.78775750843112 1 1 1.0802331287552 1
1.07586600691295 0.963942690680708 1 1 0.201914209546207 0
0.883389465157951 2.01257445671885 1 1 -1.41581669534597 1
0.960398205782448 1.57245099230843 1 1 -1.49457043025677 0
1.377936824789 2.2202373947667 1 1 -0.204066011970651 1
0.790065823882782 2.4933334571168 1 1 -1.31873798806322 1
0.563749187290334 1.77601105217798 1 1 -1.54462921270616 1
1.11811463098923 1.33483875287734 1 1 -0.238774566230383 0
1.52317511851757 2.07671622405368 1 1 -0.313634631886861 1
0.964008004870266 0.847890281118005 0 1 1.26943131941506 0
0.936901143752038 0.936901143752038 0 0 0.874037959943902 1
0.556205528788269 0.556205528788269 0 0 0.439487276680659 0
0.96062736287514 1.07181643893653 1 1 0.468665875834028 1
0.779669190814889 1.70845389366069 1 1 -1.528185260075 1
0.742936779744923 0.742936779744923 0 0 0.210645602267127 0
0.73266701620657 1.33600171064493 1 1 -0.733763154882346 0
2.59732842140283 1.98288901644302 1 1 1.7198606963696 1
0.920407905867526 0.535994549152788 1 1 0.521590498101799 0
0.832125425948366 1.40551617664795 1 1 -0.498781696732229 1
0.998819147972366 1.10997067184531 1 1 0.346661448227262 0
0.511219691019505 0.511219691019505 0 0 -0.204776094227799 0
0.239982568658888 0.239982568658888 0 0 0.345653194461316 0
1.429919356666 0.888646914982138 1 1 0.511298942724062 0
1.03865563372799 1.3969394720063 1 1 -0.207804745283844 0
0.821238794377946 1.60835240239644 1 1 -0.693561193176788 1
1.26570571968542 1.18713913876568 1 1 -0.259655166839888 0
1.10236266463486 0.852667677980972 1 1 0.0785645298190066 0
0.441335170995444 0.441335170995444 0 0 0.0781103073373295 0
1.19214856459685 2.67413272403484 1 1 0.467440571413458 0
0.806805910077921 1.16484279232233 1 1 1.51888234879581 1
1.08893992938186 1.40310185740105 1 1 0.405569718101442 0
0.671173144068928 1.85091183549564 1 1 -1.9259195643175 0
0.0462573347613215 0.0462573347613215 0 0 -0.402151324902707 1
0.580167253967375 0.580167253967375 0 0 1.35976854635327 1
0.596251020242685 0.860776812303811 1 0 -0.527622075216002 1
0.0863484498113394 0.0863484498113394 0 0 1.48201297467019 1
0.641794235470928 1.01041593928039 1 1 1.29379403653034 1
1.88817727168263 2.2072409897966 1 1 0.927476571972724 1
1.53076719022763 1.81677854719865 1 1 0.523758857356103 1
1.31081084247469 0.60125636530742 1 1 1.47052279455722 0
0.827988164781689 0.665325817158035 1 1 1.50323019241708 1
0.895627312932252 1.29781300248046 1 1 -0.0819653529778256 0
1.68546104436951 1.02722788986845 1 1 1.7384847105111 1
0.604537131526328 1.45024901044586 1 1 -1.30817423661631 0
1.14256699060505 0.82258994953994 1 1 0.33075187790181 0
1.13021023609085 1.67864477494732 1 0 -0.745493708128244 1
0.798205146362363 0.676605749586136 1 1 0.172553541128233 0
1.06392814434799 0.986756369966105 1 1 0.62900851151998 0
0.706024834963693 1.58660138201548 1 1 -0.753269330281723 1
0.937400042438145 0.828539099906397 1 1 -0.195146207974629 0
1.00909403771406 1.04094296211597 1 1 0.285696042950795 0
1.11791510671023 1.0063231242976 1 1 -0.40032755465976 0
0.62810868350789 0.62810868350789 0 0 -0.939895709568989 0
1.20059084423855 1.54740471113473 1 0 -1.14524410410601 1
0.87240538984819 0.765610849154934 1 1 0.189357330614412 0
0.823437180055586 0.998065411036769 1 1 0.362638414286492 0
1.26119253477411 0.95511191186807 1 1 1.0856035775444 0
0.87616298859939 0.87616298859939 0 0 0.0546016949369381 1
1.19741470901417 1.87853899159136 1 1 0.269994132856829 1
1.2088848198764 1.2088848198764 0 0 0.0224021640103755 0
0.637247283431744 1.15697702583021 1 1 -0.633659466291341 1
0.610415374394506 0.610415374394506 0 0 0.0382964333668835 0
1.37870130927459 1.11700886414725 1 1 -0.471320425378805 0
0.963130022631698 1.82950297038453 1 1 0.0357599443917594 1
0.936438144004927 0.997996075427045 1 1 0.318789292547041 0
1.25177833969329 0.966243078670473 1 1 0.176404238949179 0
1.4884821250235 2.13938403169181 1 1 0.0883896339342757 1
0.982468824123877 1.58057262850285 1 1 -0.256635036014628 0
1.42074252577998 1.5699495999072 1 1 0.0381506615468249 1
0.665144335978251 1.35843460813077 1 1 -0.40672286429429 1
0.743160756345497 1.52185928723937 1 1 -0.981561275700824 0
1.07639404523724 1.40008843218902 1 1 1.06318234203827 1
0.782854055382014 1.74035539710894 1 0 -0.0911273849715931 1
1.09386533737258 2.17406134572857 1 1 -0.825390789449428 1
1.65659455391335 0.797314021826304 1 1 1.71755496030797 0
0.828490147112015 0.93198855142181 1 1 0.0877828982443598 0
0.981034805503517 1.64548533867037 1 1 -0.102651376345975 1
0.712342826519645 0.674567184680065 1 1 -0.806833414256437 0
1.27860819527878 0.754586671360656 1 1 1.29350826898815 0
0.950597319098297 1.01115083939009 1 1 -1.26156065461837 0
0.609259001513304 1.26129332045093 1 0 -0.491195255131088 0
0.158946258947253 0.158946258947253 0 0 -0.84630281111897 0
1.26847952390227 2.71547628757753 1 1 -0.338672682124985 1
0.954922539736876 1.54915452282876 1 0 -1.30542892207186 1
0.803862291767557 0.847898937977693 1 1 -0.280069747370684 0
0.309305675793439 0.309305675793439 0 0 1.01747953433812 1
0.806434574536979 0.806434574536979 0 0 -0.520882103136027 1
1.23674056911841 1.23674056911841 0 0 -0.890164126021737 1
0.0793108362704515 0.0793108362704515 0 0 -0.484821404113026 1
0.7287419302931 1.11560463874667 1 1 0.0224188864011283 1
1.99368275285162 1.38325204581007 1 1 1.65179939140192 1
0.524462357234232 0.810054918497247 1 1 0.560131320601686 1
1.26796388157073 0.671512941009155 1 1 -0.211205701751163 0
1.46485615252769 0.576837982191167 1 1 0.827791013571265 0
0.453982085662764 1.48886143500639 1 1 -0.529001810567479 1
1.13513335013338 1.38359483409708 1 1 1.00268644261568 1
0.867678112046817 1.46636560375602 1 1 0.290978085861776 1
0.772395817629994 1.93107503086521 1 1 -0.891006638164337 1
0.746269379742444 0.746269379742444 0 0 0.121531829150113 1
0.977370791642554 1.0153175942626 1 1 0.0477047018653385 0
1.06600236848311 1.2202153005005 1 1 -0.38761432306132 0
1.38879940712657 2.01327081313357 1 1 0.53445582425804 0
0.0398218226619065 0.0398218226619065 0 0 -1.2675800836008 1
0.923566874901693 1.28538770421565 1 1 0.100013955346852 0
1.22490353758158 1.88086590398416 1 1 -0.201804952786214 1
